id_vertex; team; skill
194; 1; MG
195; 1; MG
196; 1; SP
197; 1; SP
198; 1; SP
199; 0; DF
200; 1; GO
201; 1; GO
202; 1; RJ
203; 1; RJ
204; 1; RJ
205; 1; RJ
206; 1; RJ
207; 1; RJ
208; 1; RJ
209; 1; AL
210; 0; SP
211; 1; TO
212; 1; SP
213; 1; DF
214; 1; RJ
215; 1; MG
216; 1; BA
217; 1; DF
218; 1; BA
219; 1; BA
220; 1; MG
221; 1; RJ
222; 1; RJ
223; 1; RJ
224; 1; PI
225; -; -
226; 1; AC
227; 1; MG
228; 0; CE
229; 1; SP
230; 1; RO
231; 0; RS
232; 1; MG
233; 0; CE
234; 1; RS
235; 1; MA
236; 0; PA
237; 1; RJ
238; 1; MG
239; 1; SP
240; -; -
241; 1; PR
242; 1; RJ
243; 1; PR
244; 1; SP
245; 0; SE
246; 1; SP
247; 1; CE
248; 0; MG
249; 1; MG
250; 1; SP
251; 1; PE
252; 0; ES
253; 1; SP
254; 1; SP
255; 1; RJ
256; 1; RS
257; 0; MT
258; -; -
259; 1; PR
260; 1; SC
261; 1; MA
262; 1; MA
263; 1; SC
264; 0; RR
265; 1; RJ
266; 1; PE
267; 1; PB
268; -; -
269; 0; MG
270; 1; RN
271; 1; RN
272; 1; RJ
273; 1; PE
274; 1; RJ
275; 1; AC
276; 1; AM
277; 0; RJ
278; 1; CE
279; 0; MG
280; 1; RS
281; 1; AC
282; 1; SP
283; 1; MT
284; 1; RJ
285; 0; GO
286; 1; PR
287; 1; SP
288; 1; SP
289; 1; MG
290; 1; BA
291; 1; RN
292; 1; AL
293; 1; PA
294; 1; SP
295; 1; CE
296; 1; MA
297; 0; CE
298; 1; SP
299; 0; SP
300; 1; TO
301; 1; TO
302; 1; MG
303; 1; RO
304; 0; PA
305; 1; PR
306; 0; MG
307; 1; SP
308; 1; PB
309; 1; RS
310; 1; SP
311; 1; MG
312; 0; AP
313; 1; MG
314; 1; BA
315; 0; SC
316; 1; RO
317; 1; MG
318; 1; RJ
319; 1; PI
320; 1; RJ
321; 1; MG
322; 1; SP
323; 1; MG
324; 0; AM
325; 0; PE
326; 1; AM
327; 1; RS
328; 1; BA
329; 1; MG
330; 1; RN
331; 1; RO
332; 1; AP
333; 1; RS
334; 1; MA
335; 1; RJ
336; 1; ES
337; 1; MT
338; 1; SP
339; 1; MG
340; 1; MA
341; 1; SP
342; 1; PA
343; 1; ES
344; 1; RS
345; 1; CE
346; 1; MT
347; 0; AL
348; 1; RJ
349; 1; BA
350; 1; DF
351; 0; SE
352; 1; RJ
353; 1; MA
354; 1; RJ
355; 1; SP
356; 1; BA
357; 1; PI
358; 1; MG
359; 1; MG
360; 1; SC
361; 1; MG
362; 1; RJ
363; 1; RJ
364; 1; MA
365; 1; MG
366; 1; SC
367; 0; CE
368; 1; ES
369; 1; MG
370; 1; MT
371; 1; PB
372; 1; RJ
373; 1; BA
374; 0; RR
375; 1; SP
376; 1; RJ
377; 1; ES
378; 1; RS
379; 1; SC
380; 1; SP
381; 0; RS
382; 1; RJ
383; 1; SP
384; 1; AL
385; 0; SE
386; 0; SE
387; 1; SP
388; 1; SP
389; 1; GO
390; 0; BA
391; 1; SP
392; 1; PE
393; -; -
394; 1; PE
395; 0; RS
396; 1; BA
397; 1; RR
398; 0; MA
399; 0; MG
400; 0; PA
401; 1; SP
402; 1; RS
403; 0; SP
404; 1; SP
405; 0; MS
406; 1; SC
407; 1; PB
408; 1; SP
409; 1; PR
410; 1; RS
411; 1; SE
412; 1; BA
413; 1; RS
414; -; -
415; 1; PE
416; 0; PR
417; 0; CE
418; 1; DF
419; 1; TO
420; 0; RJ
421; 1; PR
422; 1; RS
423; 1; PR
424; 1; RS
425; 1; MA
426; 1; SP
427; 1; MG
428; 1; SP
429; 1; MS
430; 1; MG
431; 1; SP
432; 1; MA
433; 1; AP
434; 1; PR
435; 0; RN
436; 1; RS
437; 1; SP
438; 1; GO
439; 1; RJ
440; 0; GO
441; 1; MG
442; 1; BA
443; 1; SP
444; 1; PA
445; 1; BA
446; 1; SC
447; 1; RO
448; 1; SP
449; 1; RS
450; 1; RR
451; 1; MG
452; 1; BA
453; 1; MG
454; -; -
455; 1; AC
456; 1; PR
457; 1; MS
458; 1; MA
459; 1; GO
460; 0; BA
461; 1; BA
462; 1; RJ
463; 0; PR
464; 1; SP
465; 1; AL
466; 1; AL
467; 1; RJ
468; 1; SE
469; 1; RJ
470; 1; PE
471; 1; PB
472; 1; MT
473; 0; RJ
474; 1; MG
475; 1; MS
476; 1; RR
477; 1; PB
478; 1; PB
479; 1; DF
480; 0; TO
481; 1; TO
482; 0; MG
483; 1; AP
484; 0; PE
485; 1; ES
486; 1; PA
487; 1; AP
488; 1; PR
489; 1; MG
490; 0; TO
491; 0; SC
492; 0; BA
493; 1; SC
494; 0; PE
495; 1; SP
496; 1; MG
497; 0; SP
498; 1; RR
499; 0; SP
500; 1; SP
501; 1; SP
502; 1; PE
503; 1; SP
504; 1; PR
505; 1; ES
506; 1; PE
507; 1; BA
508; 0; SP
509; 1; RR
510; 0; CE
511; 1; RO
512; 1; PI
513; 1; RJ
514; 1; RS
515; 0; PB
516; 1; BA
517; 1; BA
518; 1; RJ
519; 0; CE
520; 0; AC
521; 1; ES
522; 1; MG
523; 1; PI
524; 1; SP
525; 0; MT
526; -; -
527; 1; PA
528; 1; PA
529; 1; BA
530; 1; RS
531; 1; DF
532; 0; RJ
533; 1; PR
534; 1; GO
535; 1; RS
536; 0; PE
537; 0; RJ
538; -; -
539; 1; SC
540; 0; GO
541; 1; SC
542; -; -
543; 1; RR
544; 1; MT
545; 1; GO
546; 1; SP
547; 0; MA
548; 1; PE
549; 1; SP
550; 1; SC
551; 1; RO
552; -; -
